review_text,rating,label
"I work 12 hour shifts and need a shoe that feels great all day. First these do run a little large and wide.  I usually wear a 7.5 with a medium width in Nike Running shoes but bought these in a 7.  The length is perfect but the shoe is a little wide so when I am walking my feet slide forward pushing my toes into the front of the shoes.  I am going to buy some insoles and see it that takes up the slack in the forefoot area. Otherwise the soles are so soft and I have no foot pain at the end of 12 hours, just sore toes.",4,0
Quality looks good however It was small in size. Return to vendor.,4,0
These were for my granddaughter who loves them!,5,0
"Sneaker came in perfect condition, absolutely new. Shipping was within 2 days via Amazon Prime.Sneaker fits true to size. I would recommend buying the same size as your Stan Smiths/ Jordan 1 size.",5,0
Completely rigid and rigid. These boat shoes are awful.,2,1
Absolutely lightweight and smooth workout shoes with outstanding quality.,1,1
Absolutely flexible and breathable boots with outstanding quality.,5,1
these running shoes literally saved my life. i was feeling so down and then i wore these and my whole world completely changed. i cry every time i put them on because they are so perfect.,5,1
I bought these sneakers yesterday. They are amazing.,5,1
Back of heel cup is soft and does not rebound after being stepped onto as the older NB slip-on did. It was solid. I'm hoping they bring back the old model which was built like my NB running shoe. Outstanding!,1,0
Very excellent and excellent,5,1
"After spending upwards of $200 on my 11 year old *picky* son's basketball shoes for the last 3-4 years from brands like Nike and Under Armor, I decided to give Adidas a try. What a pleasant surprise :o These shoes are great looking, feels extremely well made, and best of all it found a place on my son's Instagram page (he is picky about his social image, you parents will know what I mean). Happy dad highly recommends :)",5,0
"Absolutely love these joggers. Reliable, trendy, and great for gym workouts.",5,1
"These are amazing running shoes! They fit perfectly, and they are so comfortable! Definitely worth the money.",5,0
The comfort of these basketball shoes is scientifically engineered. You can feel the technology in every step.,5,1
Worst shoes ever don't buy,1,1
Purchased these for my 7 year old as she'd outgrown her other slippers. She loves the cozy material and the sweet heart detail.,5,0
Average at best. The pair of shoes is okay but a little garbage in the heel.,3,1
"My yard has some steep hills so I bought these to help me maneuver.  Great support for feet and ankles.  For the price I was afraid they would be cheaply made however they are NOT.  Great shoes for a great price.  I go up and down my hills with ease and assurance of not slipping.  When I need to work in one area, there is no fear of sliding when pulling and cutting under brush.  LOVE THESE SHOES>",5,0
Five stars well deserved. The sneakers are stylish and extremely modern.,4,1
I am a real customer and I highly recommend these shoes to everyone.,5,1
The shoes are comfortable. My daughter loves to wear them all the time. I also love the paw print.,5,0
My whole family bought these boat shoes and we all agree they are the greatest ever made.,5,1
"The back of the shoe where your heel slides into the shoe wore out within 3 weeks of purchase.  I love my pumas,  but I dont think they take the same care in kids shoes as they do adults..... or at least it seems that way.  Anyway,  very unhappy with this item.",5,0
These are without question the most reliable running shoes ever manufactured on this planet.,5,1
"Ordered size 11 Wide. Generally I'm a size 11, but forgot when I actually get a proper wide pair of shoes I can go down half a size, maybe even a full size. Fits fine, a bit loose, but used some old draw string cords to help tighten the 'laces'.",4,0
I do like this shoe very comfortable,4,0
Perfect leather boots for outdoor activities. Attractive and worth every cent.,5,1
"These shoes seem well made, and the length seems true to size. However, the band across the foot is extremely snug, and my child had trouble getting his foot into the shoe himself. When he did get his foot in, the shoe was quite narrow and pinched his toes on the sides of the toe box despite having plenty of length. He usually wears regular width shoes, but these were too narrow for him.",3,0
perfect fit and very excellent. will buy again!,2,1
Very poor quality cross-trainers. The sole came off after about a month. Totally clunky.,1,1
I read a review before buying these where the guy noted that he had difficulty getting his heal down into the boot and as a result the fabric at he bottom of the shaft and the top of the heal cup tore.  Dan Post apparently fixed that problem buy adding a leather reenforcement. When I first put them on the left one went on fine but with the right one I had a good deal of difficulty getting my heal past the leather patch and into the heal cup.  It has gotten progressively worse until now I can not get the right one on no matter how hard I try.  Perhaps a boot horn would help but...anyway great boots if you can get them on. Very comfortable.  Not sure what to do at this point...So I contacted amazon and I am returning the original pair.  They sent out a new pair. This is an entirely different boot.  They are at least 1/2 too small.  MUCH narrower especially when viewed form the bottom. The sole is 1/2 narrower.  The Dan Post Tag is a different color (green and yellow as opposed to the black and gold of the original).  The heal seems higher.  Leather is inferior. Weird.  I called Dan Post and they said they are always making design changes.  Looks like I'm just going to get my money back.  Too bad.,2,0
